unicorn_venture,founders_2_or_3,founders_4_or_more,prior_employer_prominence_ln,prior_vc_backing,founders_years_work_exp_ln,founders_founding_experience_b,founders_linkedin_jobs_missing,mba,technical_masters,technical_doctorate,founders_educ_us_news,founders_linkedin_educ_missing,has_female,num_grabs_before_vc_rnd_ln,cb_cat_media_and_entertainment,cb_cat_video,cb_cat_commerce_and_shopping,cb_cat_internet_services,cb_cat_real_estate,cb_cat_education,cb_cat_manufacturing,cb_cat_science_and_engineering,cb_cat_consumer_electronics,cb_cat_content_and_publishing,cb_cat_hardware,cb_cat_software,cb_cat_financial_services,cb_cat_mobile,cb_cat_artificial_intelligence,cb_cat_data_and_analytics,cb_cat_information_technology,cb_cat_sales_and_marketing,cb_cat_health_care,cb_cat_apps,cb_cat_messaging_and_telecommuni,cb_cat_government_and_military,cb_cat_transportation,cb_cat_events,cb_cat_advertising,cb_cat_design,cb_cat_lending_and_investments,cb_cat_energy,cb_cat_agriculture_and_farming,cb_cat_biotechnology,cb_cat_food_and_beverage,cb_cat_professional_services,cb_cat_privacy_and_security,cb_cat_natural_resources,cb_cat_community_and_lifestyle,cb_cat_sports,cb_cat_sustainability,cb_cat_travel_and_tourism,cb_cat_clothing_and_apparel,cb_cat_consumer_goods,cb_cat_platforms,cb_cat_navigation_and_mapping,cb_cat_payments,cb_cat_administrative_services,cb_cat_gaming,cb_cat_na,cb_cat_music_and_audio,status_ranking_scaled,raised_amount_usd_m_ln,prev_raised_m_ln,cb_round_year,venture_age_at_round,round_had_revenue,round_profitable,pb_accel_incubator,state_california,state_ny,state_ma,state_tx,state_wa
0,1,0,0.69314718,0,1.7653874,1,0,0,0,0,61.5,0,0,1.3862944,0.33333334,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0296195,0,2011,1,0,0,0,1,0,0,0,0
0,1,0,4.4659081,0,3.3298533,0,0,0,0,0,0,1,0,0.69314718,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0.33647224,2015,2,1,0,0,0,0,0,1,0
0,0,0,0.69314718,1,2.8405993,1,0,0,0,0,28,0,0,0,0.11111111,0.11111111,0,0.11111111,0,0,0,0,0,0.11111111,0,0.11111111,0,0.11111111,0,0,0.11111111,0,0,0.11111111,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2014,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9266479,0,0,1,0,0,71.699997,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87546873,0.22314355,2015,2,0,0,0,0,0,1,0,0
0,1,0,5.4293456,0,2.1886644,0,0,0,0,1,84.599998,0,0,2.3978953,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1939225,0,2015,2,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0,98.599998,0,1,1.0986123,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,1.08,1.0986123,0,2013,1,1,0,1,1,0,0,0,0
0,1,0,1.0986123,0,3.1416693,0,0,0,0,0,90.400002,0,1,0.69314718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1631508,0,2014,2,1,0,0,1,0,0,0,0
0,0,0,0,0,1.0708327,0,0,0,0,0,35.700001,0,1,1.9459101,0.33333334,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8199999,1.011601,0,2014,2,1,0,1,1,0,0,0,0
0,0,0,4.8283138,0,2.8748794,0,0,0,1,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,0.91629076,0,2015,1,1,0,1,1,0,0,0,0
0,1,0,0.69314718,0,2.088985,0,0,0,0,0,39.400002,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42666668,0.91629076,0,2013,2,1,0,0,0,0,1,0,0
0,0,0,1.3862944,0,3.0930331,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932518,0,2017,2,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,77.400002,0,0,1.3862944,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925,2.0476928,0,2013,1,0,0,0,0,0,0,0,1
0,0,0,0.69314718,0,2.9334195,0,0,0,0,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91629076,0,2017,3,0,0,0,0,0,0,0,0
0,0,1,2.3025851,0,3.0832915,1,0,0,0,0,61.299999,0,0,2.0794415,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1314021,0,2013,3,1,0,1,0,0,0,0,0
0,1,0,0.69314718,0,1.3012736,0,0,0,0,0,28,0,0,0,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8718022,0.3438549,2014,1,0,0,0,0,1,0,0,0
1,1,0,2.3978953,0,2.0530694,0,0,1,0,0,99.199997,0,0,1.6094379,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0,0,0.14285715,0.14285715,0.14285715,0,0,0,0,0.14285715,0,0,0,0.14285715,0,0,0,0,0,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.78845733,0.031014053,2013,1,1,0,1,0,0,0,0,0
0,1,0,2.3025851,0,2.495806,1,0,0,0,0,97.5,0,0,1.3862944,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0647107,0,2012,2,1,0,0,1,0,0,0,0
0,1,0,2.3025851,0,2.3288136,0,0,0,1,0,100,0,0,2.3025851,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.3862944,0.095310181,2015,3,1,0,0,1,0,0,0,0
0,0,0,2.7080503,0,1.9269447,0,0,0,0,1,35.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77066666,1.5686159,0,2005,1,1,0,0,1,0,0,0,0
0,1,0,5.4293456,0,3.0276821,1,0,0,0,0,71.699997,0,1,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465,1.2527629,0,2015,1,1,0,0,0,1,0,0,0
0,0,0,1.3862944,0,2.2959881,0,0,0,0,0,99.800003,0,1,3.5553482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.36933333,1.9459101,0,2011,2,0,0,0,1,0,0,0,0
0,1,0,0.69314718,0,1.7761126,0,0,0,0,0,58.799999,0,0,2.7080503,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932518,0.33647224,2013,3,1,0,0,1,0,0,0,0
0,1,0,0,0,1.1095116,0,0,0,0,0,28,0,0,2.7080503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,0.74193734,0.095310181,2013,4,1,0,1,0,1,0,0,0
0,1,0,1.0986123,0,2.6068413,1,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0799999,1.6094379,0,2016,4,1,0,1,1,0,0,0,0
0,0,0,1.6094379,0,2.5645278,0,0,0,0,0,88.099998,0,0,1.3862944,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.665,1.4586151,0,2011,3,1,0,0,0,0,0,0,1
0,0,0,5.7235851,0,2.8105574,0,0,0,1,1,35.200001,0,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085,0.91629076,0,2015,1,0,0,1,0,0,0,0,1
0,1,0,5.7235851,0,2.340224,1,0,0,0,0,79.5,0,0,4.9416423,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2014,2,1,0,1,1,0,0,0,0
1,1,0,4.4659081,0,2.0835426,0,0,1,0,0,28,0,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63599998,0.69314718,0,2012,2,1,0,0,1,0,0,0,0
0,1,0,3.8066626,0,2.8911326,1,0,1,1,0,73.699997,0,0,1.0986123,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93333334,0.74193734,0,2010,2,1,0,0,1,0,0,0,0
0,1,0,1.3862944,0,3.1069796,1,0,0,0,0,65.699997,0,1,2.0794415,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2015,2,0,0,1,1,0,0,0,0
0,1,0,1.7917595,0,2.3775146,0,0,0,0,1,64.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2617631,0,2014,3,1,0,0,1,0,0,0,0
1,0,0,0,0,1.0940356,0,0,1,0,0,71.699997,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.1972246,0,2008,2,1,0,0,1,0,0,0,0
0,1,0,4.8283138,0,1.274061,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1.0296195,0,2011,2,0,0,0,0,0,1,0,0
0,1,0,4.4188404,0,2.9714677,1,0,1,0,0,94.5,0,1,3.1780539,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89733332,0.88252711,0.088926211,2012,2,0,0,1,0,0,0,0,0
0,1,0,0.69314718,0,1.0148336,0,0,0,0,0,28,0,0,0,0.16666667,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0.69314718,0,2013,3,0,0,0,0,0,0,0,0
0,0,0,1.0986123,0,2.9550529,0,0,0,0,0,91.699997,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.3217559,1.2021539,2010,2,1,0,0,0,0,0,0,0
0,0,0,1.0986123,0,3.0533547,1,0,0,0,0,64.900002,0,0,2.4849067,0,0,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70266664,1.3862944,0,2015,3,1,0,0,1,0,0,0,0
0,1,0,5.7235851,0,2.8824255,0,0,1,0,0,59.099998,0,0,0.69314718,0,0,0,0.16666667,0,0.16666667,0,0.16666667,0,0,0,0.16666667,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862944,0,2014,3,1,0,0,0,0,0,0,0
0,1,0,3.713572,0,2.6023853,1,0,0,1,0,28,0,0,1.3862944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71066666,0.69314718,0,2016,2,0,0,1,1,0,0,0,0
0,1,0,0.69314718,0,1.100437,0,0,0,0,0,53.5,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8199999,2.1972246,0.69314718,2010,1,1,0,0,0,0,0,0,1
0,1,0,0.69314718,0,2.460876,1,0,1,0,0,91.699997,0,1,1.0986123,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66533333,1.011601,0,2012,1,1,0,0,1,0,0,0,0
0,1,0,4.5325994,0,1.5889556,0,0,0,0,0,99.800003,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14933333,0.87546873,0.92603707,2016,2,1,0,1,0,1,0,0,0
0,1,0,4.4308167,0,2.0509574,1,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1.78,0.97323799,0.52768272,2015,2,0,0,1,1,0,0,0,0
0,1,0,3.0445225,0,1.9691221,0,0,0,1,1,91.199997,0,0,0,0.125,0.125,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,2.28,1.0296195,0.11332869,2016,2,1,0,1,1,0,0,0,0
0,0,0,1.7917595,0,2.7200329,0,0,0,1,0,38.200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.49,1.0986123,0,2017,2,0,0,0,0,0,1,0,0
0,1,0,4.5325994,0,3.076365,1,0,0,0,0,88.099998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6600001,1.0986123,0,2016,1,1,0,1,1,0,0,0,0
0,0,0,0.69314718,0,1.1742195,0,0,1,0,0,28,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265,0.74193734,0,2010,3,0,0,0,0,0,0,0,1
0,0,0,2.8903718,0,2.0154507,0,0,0,0,0,94.5,0,0,1.0986123,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,1.96,0.69314718,0,2008,2,0,0,0,0,0,0,1,0
0,0,0,0,0,2.2283928,1,0,1,0,0,89.5,0,0,1.6094379,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2809339,0,2012,3,1,0,1,0,0,0,0,0
0,1,0,0.69314718,0,3.1101611,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1.38,0.9290095,0.13102826,2014,3,1,0,0,0,0,0,0,0
0,1,0,0.69314718,0,1.4853336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.676,0.69314718,0,2013,5,1,0,1,1,0,0,0,0
0,0,0,1.0986123,0,2.6170957,0,0,0,0,0,92.099998,0,0,0.69314718,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83290911,0,2014,4,1,0,1,0,1,0,0,0
0,1,0,0,0,0.69724834,0,0,0,0,0,94.5,0,1,0,0,0,0,0.125,0,0,0,0,0.125,0,0.125,0.125,0,0.125,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0296195,0,2013,2,1,0,0,0,1,0,0,0
0,1,0,2.1972246,0,2.4207942,1,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.84,1.3862944,0,2014,1,0,0,1,1,0,0,0,0
0,0,0,4.8283138,0,2.7811139,1,0,1,0,0,92.099998,0,0,1.0986123,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0.69314718,0,2013,2,1,1,1,0,1,0,0,0
0,1,0,0,0,0.96703595,0,0,0,0,0,28,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5040774,0.33647224,2009,2,1,0,0,0,0,0,0,0
0,1,0,1.0986123,0,1.749319,0,0,0,0,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74193734,0,2013,1,1,0,0,1,0,0,0,0
0,0,0,0.69314718,0,3.1503916,0,0,0,0,0,51.200001,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95551145,0,2010,2,1,0,0,0,0,0,0,0
0,0,0,3.6375861,0,2.9023244,1,0,1,0,0,88.099998,0,0,1.9459101,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78845733,0.43825492,2012,1,0,0,1,0,0,0,0,0
0,0,0,2.4849067,0,3.0006516,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93609333,0.64185387,2015,3,0,0,0,1,0,0,0,0
0,0,0,0.69314718,0,3.1408403,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0,0.14285715,0,0.14285715,0.14285715,0.14285715,0,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0,0,0,0,0,0,1.58,0.91629076,0,2012,3,1,0,0,0,0,0,0,0
0,1,0,4.4308167,0,2.5818758,1,0,0,1,0,91.699997,0,0,1.6094379,0.33333334,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.69314718,0.88583153,2011,1,0,0,0,1,0,0,0,0
0,0,0,0.69314718,0,2.5267146,0,0,0,0,0,41.599998,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,0.83290911,0,2016,4,1,0,1,1,0,0,0,0
0,1,0,4.2484951,0,2.3312125,0,0,1,0,0,99.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4400001,0.91629076,0,2011,1,0,0,0,0,1,0,0,0
0,0,0,4.9272537,0,3.0560668,0,0,1,1,0,28,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2527629,0,2015,2,1,0,1,1,0,0,0,0
0,1,0,5.4293456,0,0.60738033,0,0,0,0,0,88.099998,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3,0.69314718,0,2014,2,0,0,1,1,0,0,0,0
1,1,0,0.69314718,0,2.645689,0,0,0,0,0,35.099998,0,0,0,0,0,0,0.16666667,0,0,0,0.16666667,0,0,0,0.16666667,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2009,2,0,0,0,0,0,0,0,0
0,1,0,0.69314718,0,1.4828491,0,0,1,0,0,89.5,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.48,1.0986123,0.024692612,2014,2,1,0,1,1,0,0,0,0
0,1,0,3.6375861,0,2.2835,0,0,0,0,1,28,0,0,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0.85441536,0,2012,1,1,0,0,0,1,0,0,0
0,0,0,4.0430512,0,2.6994286,0,0,0,0,0,52.299999,0,1,1.3862944,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2017,4,1,0,0,0,0,0,0,0
0,1,0,4.8283138,0,2.8905239,0,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0799999,2.1972246,0,2016,5,1,0,1,1,0,0,0,0
0,1,0,5.7235851,0,2.7977824,0,0,1,0,0,91.699997,0,1,1.9459101,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.69733334,1.0296195,0,2012,2,1,0,1,1,0,0,0,0
0,0,0,0.69314718,0,2.6706469,1,0,0,0,0,28,0,0,2.3025851,0,0,0.14285715,0.14285715,0,0,0,0,0,0,0.14285715,0.14285715,0,0,0,0.14285715,0,0,0,0,0,0,0,0,0,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0,0,0,0,0,0,1.9530276,0,2017,3,0,0,0,0,1,0,0,0
